videoId,commentId,author,text,likes,publishedAt
RTHIIpYZJ3A,UgwI8pXp0hCjkw3wIip4AaABAg,@lycuteo5491,Tên lập quốc thấy thất bại rồi...Thục hán,0,1682179863.401262
RTHIIpYZJ3A,Ugw2r2658JjfK8k1k0V4AaABAg,@TýHuỳnh-p6x,Sach cung ko dung,0,1713802263.402499
RTHIIpYZJ3A,UgzAgnPgQMpaDn6x5414AaABAg,@KV-iu8jm,Ke Chuyen khong dung nhu sach viet,0,1650643863.40372
RTHIIpYZJ3A,Ugzr5YVG1jgVvvz_wHF4AaABAg,@TýHuỳnh-p6x,Quan vu chi co mot vk va tu do quan vu  ko iu ai,0,1713802263.404931
RTHIIpYZJ3A,UgwaYzGtpKf27d2QisJ4AaABAg,@hoatrung8173,Quang Công chua lap gia dinh ha?,1,1650643863.406485
RTHIIpYZJ3A,UgynrrChNPYq1YB52Gd4AaABAg,@hoanhnam2722,Kể một câu chuyện sai gần hết...,5,1587571863.410463
RTHIIpYZJ3A,Ugxx5r8nLAataMrwB4J4AaABAg,@vietanhdo6455,Sai quá sai,0,1619107863.414532
RTHIIpYZJ3A,UgwhYJgoOFUo8dc3GbR4AaABAg,@SonDuongadstricks,Quan Vũ Trong Tam Quốc và Quan Thắng Trong Thủy Hử là gì với nhau hả AD ơi ??,1,1524413463.418226
RTHIIpYZJ3A,UgwlwnGntKdveG8ndlR4AaABAg,@nguyengiathe3709,Quan vũ là có thiệt đúng kh ??,3,1650643863.421413
RTHIIpYZJ3A,Ugyduda-063QIGPht4p4AaABAg,@user-yr5qn7eg9rhoahong,Bình loạn,0,1745338263.423365
RTHIIpYZJ3A,UgwT_tkvWymKDAttJiN4AaABAg,@thuongngovanthuong675,"Đeo hiểu biết mà cũng đòi kể, xấu hổ",2,1619107863.424458
RTHIIpYZJ3A,UgxLj9E0QsYRmmLEPj14AaABAg,@POV-jp4dp,thấy tính cách cũng chả có gì nổi bật mà sao bên Trung tôn thờ ông này quá vậy,0,1650643863.425429
RTHIIpYZJ3A,UgwFxeHBLT96USfaVxd4AaABAg,@xintienonline,tôi cũng HỌ Quan mà sao không biết tại sao ở việt nam,2,1619107863.426614
RTHIIpYZJ3A,UgytxCDlHcXw3nBExbB4AaABAg,@paulthechristian5126,không biết ai đứng đầu ngũ hổ tướng. nhiều nguồn lại nói đó là Triệu Tử Long,0,1587571872.105353
RTHIIpYZJ3A,UgxoBK05sgq0UKjtqgV4AaABAg,@tungnguyenthanh6557,2nghin năm trk cao nhất sever chắc m65 là cùng nhỉ add,0,1619107872.106726
RTHIIpYZJ3A,UgxtzQ4sFvuwnmxvRup4AaABAg,@kingmasgaming2804,"Ủa quan bình là con nuôi của quan vũ mà, kể sai vcl",4,1619107872.10832
RTHIIpYZJ3A,Ugyveyy3YcqyF98EDNh4AaABAg,@tienminecraft1743,"Những chiến công của quang vũ đều được nhà văn quang trung thổi phồng khiến ông nổi tiếng chứ ông làm gì đỉnh thế,nhiều người còn nói tr quốc tuấn thia qv",0,1650643872.110542
RTHIIpYZJ3A,Ugzdsck6Ic0aMoumvbV4AaABAg,@huutran1743,Quan công Việt Nam còn đang thờ đó. Do thời xưa ko hiểu rõ chuyện mà các cụ nhà ta gọi là Ông Công xong lại tiện miệng và sáng tạo ra ông Táo,0,1619107872.112794
RTHIIpYZJ3A,UgzUO8rv2G2u4DQF_fp4AaABAg,@truyenkim483,vậy là quan vũ bị chết à,2,1587571872.114183
lZgyTa5C6MU,UgzG35a_4DGsnXbzXTJ4AaABAg,@bevinh1089,Hồi trống cô thành,1,1713802277.432629
lZgyTa5C6MU,UgwjxuMAZMezzMWdok14AaABAg,@theerawoothrakrai4103,Sẽ rất tuyệt nếu dùng âm nhạc truyền thống việt nam,1,1682179877.43377
